,subject,trial,rt,choice,gaze_0,gaze_1,RT,item_value_0,item_value_1
409,4,49,5229.633,1,0.412172163,0.587827837,5229.633,2,0
410,4,50,3058.329,1,0.475969576,0.524030424,3058.329,6,7
411,4,51,6826.916,1,0.581916334,0.418083666,6826.916,2,0
412,4,52,3045.346,0,0.522633941,0.477366059,3045.346,2,0
413,4,53,3269.93,1,0.479958786,0.520041214,3271.93,7,6
414,4,54,1471.687,1,0.463823664,0.536176336,1471.687,3,3
415,4,55,4238.808,1,0.522159433,0.477840567,4238.808,4,3
416,4,56,1535.682,1,0.461178554,0.538821446,1535.682,2,3
417,4,57,1519.357,1,0.397454767,0.602545233,1519.357,0,2
418,4,58,2981.751,1,0.533310751,0.466689249,2981.751,5,6
419,4,59,4321.783,0,0.518126112,0.481873888,4324.783,6,4
420,4,60,1608.882,1,0.46628742,0.53371258,1608.882,3,3
421,4,61,9537.109,0,0.591593138,0.408406862,9538.109,0,0
422,4,62,1774.399,1,0.522281748,0.477718252,1774.399,5,6
423,4,63,3304.423,1,0.556228654,0.443771346,3304.423,3,5
424,4,64,3033.366,0,0.527313221,0.472686779,3033.366,6,5
425,4,65,6061.712,0,0.575444624,0.424555376,6061.712,5,3
426,4,66,2043.157,1,0.546746901,0.453253099,2043.157,6,5
427,4,67,2237.002,0,0.633036042,0.366963958,2240.002,3,2
428,4,68,1632.804,1,0.471836344,0.528163656,1632.804,0,2
429,4,69,1772.698,1,0.526127897,0.473872103,1772.698,5,6
430,4,70,4730.624,1,0.516322068,0.483677932,4730.624,0,2
431,4,71,12463.602,1,0.487729619,0.512270381,12463.602,6,5
432,4,72,1735.195,1,0.469452507,0.530547493,1738.195,4,6
433,4,73,3602.502,1,0.587398966,0.412601034,3602.502,6,5
434,4,74,1572.06,1,0.498209559,0.501790441,1572.06,3,5
435,4,75,2244.141,1,0.577813602,0.422186398,2244.141,3,4
436,4,76,2891.789,1,0.496777109,0.503222891,2891.789,0,2
437,4,77,26075.23,0,0.514784571,0.485215429,26075.23,3,3
438,4,78,1549.096,1,0.296089031,0.703910969,1549.096,0,0
439,4,79,1694.063,1,0.515311047,0.484688953,1696.063,2,3
440,4,80,24275.208,1,0.450280663,0.549719337,24275.208,0,2
441,4,81,28694.544,0,0.478043571,0.521956429,28957.544,0,0
442,4,82,9090.346,1,0.660604175,0.339395825,8827.346,3,5
443,4,83,2248.756,0,0.621736991,0.378263009,2251.756,7,6
444,4,84,6266.904,1,0.485365901,0.514634099,6266.904,5,6
445,4,85,2477.286,0,0.620205089,0.379794911,2480.286,5,3
446,4,86,3713.833,1,0.505137602,0.494862398,3713.833,3,3
447,4,87,3301.402,0,0.431863962,0.568136038,3301.402,5,3
448,4,88,4661.243,1,0.430430553,0.569569447,4661.243,3,5
449,4,89,7973.228,0,0.449118667,0.550881333,7973.228,5,3
450,4,90,23899.959,0,0.5196826,0.4803174,23899.959,3,2
451,4,91,9832.332,1,0.49397119,0.50602881,9832.332,3,5
452,4,92,8348.35,1,0.459313969,0.540686031,8348.35,4,3
453,4,93,6603.464,1,0.517920555,0.482079445,6603.464,0,0
454,4,94,1956.746,1,0.383790082,0.616209918,1956.746,5,6
455,4,95,7123.875,1,0.546925625,0.453074375,7123.875,3,4
456,4,96,4671.155,0,0.40771028,0.59228972,5066.155,2,0
457,4,97,2589.862,1,0.683351391,0.316648609,2194.862,0,0
458,4,98,2795.518,0,0.624732779,0.375267221,2795.518,6,5
459,4,99,10457.271,1,0.593781609,0.406218391,10457.271,3,3
460,4,100,19451.716,1,0.439052357,0.560947643,19451.716,0,0
461,4,101,3254.627,1,0.563430781,0.436569219,3254.627,0,0
462,4,102,3079.733,1,0.558166792,0.441833208,3079.733,2,0
463,4,103,3459.986,1,0.466482474,0.533517526,3459.986,7,6
464,4,104,15340.949,1,0.580866292,0.419133708,15340.949,0,0
465,4,105,19093.958,1,0.433776008,0.566223992,19093.958,0,2
466,4,106,13427.761,1,0.560846217,0.439153783,13427.761,4,3
467,4,107,6109.62,1,0.535068215,0.464931785,6109.62,0,0
468,4,108,8288.198,0,0.50653511,0.49346489,8417.198,0,0
469,4,109,1916.633,1,0.476048495,0.523951505,1787.633,3,4
470,4,110,7507.572,1,0.437293592,0.562706408,7507.572,0,2
471,4,111,13232.992,0,0.46766683,0.53233317,13232.992,2,0
472,4,112,11606.772,0,0.402543064,0.597456936,11606.772,7,6
473,4,113,12451.409,1,0.577379592,0.422620408,12451.409,2,3
474,4,114,18886.015,0,0.61470496,0.38529504,18886.015,3,2
475,4,115,1614.061,1,0.444132788,0.555867212,1614.061,2,3
476,4,116,7399.05,0,0.584384784,0.415615216,7399.05,6,7
477,4,117,1900.737,1,0.491293449,0.508706551,1900.737,6,7
478,4,118,3355.031,1,0.45662233,0.54337767,3355.031,6,7
479,4,119,3006.93,1,0.45195199,0.54804801,3006.93,6,5
480,5,0,2956.698,1,0.527113452,0.472886548,2956.698,6,7
481,5,1,3701.877,0,0.550717232,0.449282768,3701.877,0,0
482,5,2,3152.05,0,0.536479833,0.463520167,3152.05,0,0
483,5,3,3153.11,0,0.561758817,0.438241183,3153.11,2,0
484,5,4,2396.847,1,0.535990177,0.464009823,2396.847,0,0
485,5,5,4489.472,0,0.552885629,0.447114371,4489.472,5,6
486,5,6,3855.439,1,0.558550728,0.441449272,3855.439,3,3
487,5,7,4038.037,0,0.572932542,0.427067458,4038.037,6,5
488,5,8,4217.473,1,0.504126427,0.495873573,4217.473,0,0
489,5,9,3315.376,0,0.539704181,0.460295819,3315.376,6,5
490,5,10,3757.45,0,0.551752125,0.448247875,3757.45,0,0
491,5,11,6773.183,0,0.623294969,0.376705031,6773.183,3,4
492,5,12,3177.464,1,0.503142266,0.496857734,3177.464,0,2
493,5,13,3303.463,0,0.571213619,0.428786381,3303.463,0,0
494,5,14,2960.213,1,0.536456575,0.463543425,2960.213,6,7
495,5,15,15960.826,0,0.636252837,0.363747163,15960.826,5,3
496,5,16,4419.742,1,0.493828122,0.506171878,4419.742,2,3
497,5,17,4347.116,1,0.487364919,0.512635081,4347.116,4,3
498,5,18,5359.591,0,0.525305668,0.474694332,5359.591,5,6
499,5,19,2847.962,0,0.531638944,0.468361056,2847.962,2,0
500,5,20,3925.857,0,0.451231094,0.548768906,3925.857,0,0
501,5,21,5172.947,1,0.487741425,0.512258575,5172.947,6,7
502,5,22,5052.259,1,0.469579433,0.530420567,5052.259,3,3
503,5,23,5466.552,1,0.555111727,0.444888273,5466.552,3,5
504,5,24,3752.296,1,0.590134342,0.409865658,3752.296,0,0
505,5,25,2538.419,1,0.493615942,0.506384058,2538.419,0,2
506,5,26,3357.547,1,0.440865444,0.559134556,3357.547,0,0
507,5,27,5031.74,1,0.520805611,0.479194389,5031.74,6,5
508,5,28,3503.936,0,0.587485255,0.412514745,3503.936,7,6
509,5,29,1993.824,0,0.644795606,0.355204394,1993.824,7,6
510,5,30,2816.126,0,0.567045879,0.432954121,2816.126,7,6
511,5,31,2861.582,1,0.560709817,0.439290183,2861.582,6,7
512,5,32,2965.652,1,0.500064741,0.499935259,2965.652,6,7
513,5,33,4486.102,1,0.53661781,0.46338219,4486.102,0,0
514,5,34,2822.192,1,0.467382121,0.532617879,2822.192,3,3
515,5,35,8519.964,1,0.473352844,0.526647156,8519.964,7,6
516,5,36,4165.882,0,0.498727561,0.501272439,4165.882,3,2
517,5,37,5106.462,0,0.486534333,0.513465667,5106.462,3,3
518,5,38,5412.254,0,0.479121825,0.520878175,5569.254,7,6
519,5,39,2672.471,1,0.579613122,0.420386878,2515.471,5,6
520,5,40,2240.432,0,0.645253998,0.354746002,2240.432,7,6
521,5,41,2874.839,1,0.481083578,0.518916422,2876.839,0,2
522,5,42,3298.259,0,0.58295976,0.41704024,3298.259,2,0
523,5,43,3386.571,0,0.57035967,0.42964033,3386.571,3,2
524,5,44,5788.203,1,0.485681131,0.514318869,5788.203,5,6
525,5,45,3221.33,0,0.566565594,0.433434406,3221.33,2,0
526,5,46,4298.562,0,0.558298014,0.441701986,4298.562,5,3
527,5,47,5391.25,0,0.522149945,0.477850055,5391.25,3,3
528,5,48,4248.572,1,0.549221993,0.450778007,4248.572,6,7
529,5,49,3983.248,1,0.535293217,0.464706783,3986.248,2,0
530,5,50,4782.524,1,0.541555045,0.458444955,4782.524,6,7
531,5,51,2972.602,1,0.495337635,0.504662365,2972.602,2,0
532,5,52,2512.02,0,0.619823245,0.380176755,2512.02,2,0
533,5,53,5967.203,0,0.468024789,0.531975211,5970.203,7,6
534,5,54,2562.18,1,0.516600255,0.483399745,2562.18,3,3
535,5,55,4803.215,0,0.518811333,0.481188667,4805.215,4,3
536,5,56,2434.068,1,0.485712328,0.514287672,2434.068,2,3
537,5,57,2408.256,1,0.509489448,0.490510552,2410.256,0,2
538,5,58,2687.139,1,0.545636283,0.454363717,2687.139,5,6
539,5,59,2855.139,0,0.664567286,0.335432714,2855.139,6,4
540,5,60,4525.586,1,0.50679571,0.49320429,4525.586,3,3
541,5,61,2420.489,0,0.687183597,0.312816403,2420.489,0,0
542,5,62,4451.694,1,0.571980926,0.428019074,4454.694,5,6
543,5,63,4451.385,1,0.501079274,0.498920726,4454.385,3,5
544,5,64,10142.36,1,0.46454734,0.53545266,10145.36,6,5
545,5,65,1995.119,0,0.646030526,0.353969474,1995.119,5,3
546,5,66,7315.841,0,0.600756459,0.399243541,7318.841,6,5
547,5,67,7825.448,1,0.471188969,0.528811031,7825.448,3,2
548,5,68,5077.025,0,0.494719704,0.505280296,5077.025,0,2
549,5,69,7236.551,0,0.559636222,0.440363778,7236.551,5,6
550,5,70,4429.96,1,0.463836401,0.536163599,4429.96,0,2
551,5,71,3060.255,0,0.563862623,0.436137377,3063.255,6,5
552,5,72,4307.453,1,0.4292778,0.5707222,4307.453,4,6
553,5,73,6352.37,0,0.634559406,0.365440594,6355.37,6,5
554,5,74,3454.677,1,0.415886157,0.584113843,3457.677,3,5
555,5,75,7417.97,1,0.552977407,0.447022593,7417.97,3,4
556,5,76,2525.835,1,0.497295429,0.502704571,2525.835,0,2
557,5,77,3980.034,0,0.609244924,0.390755076,3982.034,3,3
558,5,78,7475.688,1,0.493602022,0.506397978,7475.688,0,0
559,5,79,3418.941,1,0.504886133,0.495113867,3418.941,2,3
560,5,80,10750.35,1,0.464376368,0.535623632,10750.35,0,2
561,5,81,1967.113,0,0.607772843,0.392227157,1967.113,0,0
562,5,82,4202.552,1,0.493803179,0.506196821,4202.552,3,5
563,5,83,5729.013,1,0.485518787,0.514481213,5732.013,7,6
564,5,84,6468.345,1,0.532078621,0.467921379,6468.345,5,6
565,5,85,3401.716,0,0.577629952,0.422370048,3401.716,5,3
566,5,86,5120.399,0,0.521007974,0.478992026,5120.399,3,3
567,5,87,3429.894,0,0.582758796,0.417241204,3429.894,5,3
568,5,88,2685.014,1,0.487482932,0.512517068,2685.014,3,5
569,5,89,3295.057,0,0.622808217,0.377191783,3298.057,5,3
570,5,90,2767.752,0,0.735716411,0.264283589,2769.752,3,2
571,5,91,6210.28,1,0.558159298,0.441840702,6213.28,3,5
572,5,92,6286.696,1,0.550091607,0.449908393,6286.696,4,3
573,5,93,2773.192,0,0.654923002,0.345076998,2776.192,0,0
574,5,94,5131.492,1,0.561132423,0.438867577,5131.492,5,6
575,5,95,5182.951,1,0.567349316,0.432650684,5182.951,3,4
576,5,96,3509.371,0,0.607103008,0.392896992,3512.371,2,0
577,5,97,5524.318,1,0.500879172,0.499120828,5524.318,0,0
578,5,98,3216.242,0,0.752659993,0.247340007,3218.242,6,5
579,5,99,4535.487,0,0.581727888,0.418272112,4537.487,3,3
580,5,100,3339.644,0,0.614676286,0.385323714,3342.644,0,0
581,5,101,3696.722,1,0.557231729,0.442768271,3696.722,0,0
582,5,102,9921.861,1,0.567108534,0.432891466,10070.861,2,0
583,5,103,4966.261,0,0.630607162,0.369392838,4817.261,7,6
584,5,104,3274.713,1,0.552214303,0.447785697,3277.713,0,0
585,5,105,3353.705,0,0.689750693,0.310249307,3356.705,0,2
586,5,106,2880.162,1,0.510203728,0.489796272,2883.162,4,3
587,5,107,5744.953,1,0.501650856,0.498349144,5747.953,0,0
588,5,108,7705.144,0,0.583698214,0.416301786,7705.144,0,0
589,5,109,5349.143,0,0.637154687,0.362845313,5352.143,3,4
590,5,110,1684.127,1,0.449020739,0.550979261,1684.127,0,2
591,5,111,8920.318,1,0.481489227,0.518510773,8922.318,2,0
592,5,112,3929.479,0,0.587720505,0.412279495,3929.479,7,6
593,5,113,4745.499,1,0.613667603,0.386332397,4748.499,2,3
594,5,114,7090.407,1,0.587248698,0.412751302,7090.407,3,2
595,5,115,2844.463,1,0.5417899,0.4582101,2844.463,2,3
596,5,116,3887.278,1,0.564781239,0.435218761,3887.278,6,7
597,5,117,3029.146,1,0.458091398,0.541908602,3032.146,6,7
598,5,118,4561.733,1,0.529932419,0.470067581,4564.733,6,7
599,5,119,3030.526,0,0.668927344,0.331072656,3030.526,6,5
600,6,0,4851.797,1,0.375473591,0.624526409,4851.797,6,7
601,6,1,3312.908,1,0.570838664,0.429161336,3312.908,0,0
602,6,2,4002.002,0,0.608208955,0.391791045,4183.002,0,0
603,6,3,3162.02,1,0.540083596,0.459916404,2981.02,2,0
604,6,4,2004.751,1,0.5579809,0.4420191,2319.751,0,0
605,6,5,4362.118,1,0.555492958,0.444507042,4271.118,5,6
606,6,6,3420.4,1,0.559651969,0.440348031,3196.4,3,3
607,6,7,2673.063,0,0.624880383,0.375119617,2848.063,6,5
608,6,8,7952.5,1,0.460045002,0.539954998,7777.5,0,0
609,6,9,3058.378,1,0.497857275,0.502142725,3058.378,6,5
610,6,10,1738.02,1,0.388131681,0.611868319,1738.02,0,0
611,6,11,5138.158,1,0.48964102,0.51035898,5138.158,3,4
612,6,12,1388.854,1,0.446996466,0.553003534,1684.854,0,2
613,6,13,6180.061,1,0.56355636,0.43644364,5884.061,0,0
614,6,14,2672.362,1,0.520605551,0.479394449,2917.362,6,7
615,6,15,3024.093,0,0.635852417,0.364147583,2779.093,5,3
616,6,16,3066.804,1,0.489688269,0.510311731,3066.804,2,3
617,6,17,3916.881,0,0.634075225,0.365924775,3916.881,4,3
618,6,18,3402.134,0,0.536775055,0.463224945,3402.134,5,6
619,6,19,3214.156,0,0.599235868,0.400764132,3214.156,2,0
620,6,20,2321.735,0,0.650875386,0.349124614,2501.735,0,0
621,6,21,5081.537,0,0.626830697,0.373169303,5074.537,6,7
622,6,22,2524.934,0,0.633773146,0.366226854,2351.934,3,3
623,6,23,3137.088,1,0.521297738,0.478702262,3137.088,3,5
624,6,24,2415.087,1,0.47282229,0.52717771,2415.087,0,0
625,6,25,3210.695,1,0.591016749,0.408983251,3210.695,0,2
626,6,26,2546.444,0,0.660060984,0.339939016,2546.444,0,0
627,6,27,2899.148,1,0.550759401,0.449240599,2899.148,6,5
628,6,28,5130.035,0,0.52948662,0.47051338,5130.035,7,6
629,6,29,2914.8,0,0.765936255,0.234063745,3131.8,7,6
630,6,30,4271.251,0,0.658969805,0.341030195,4242.251,7,6
631,6,31,3288.96,1,0.605538754,0.394461246,3100.96,6,7
632,6,32,2520.065,0,0.633037638,0.366962362,2520.065,6,7
633,6,33,2498.831,1,0.47337668,0.52662332,2498.831,0,0
634,6,34,4839.608,0,0.611521387,0.388478613,4839.608,3,3
635,6,35,2739.551,0,0.553921569,0.446078431,2983.551,7,6
636,6,36,2809.392,0,0.765722818,0.234277182,2565.392,3,2
637,6,37,3378.269,1,0.548431105,0.451568895,3547.269,3,3
638,6,38,2938.868,1,0.52349065,0.47650935,2769.868,7,6
639,6,39,2794.449,1,0.612125556,0.387874444,2794.449,5,6
640,6,40,1976.739,0,0.662346841,0.337653159,1976.739,7,6
641,6,41,2004.993,1,0.332567507,0.667432493,2004.993,0,2
642,6,42,4613.913,0,0.537731134,0.462268866,4854.913,2,0
643,6,43,1711.742,1,0.477310092,0.522689908,1470.742,3,2
644,6,44,4627.032,1,0.496737655,0.503262345,4627.032,5,6
645,6,45,5225.785,0,0.494627716,0.505372284,5225.785,2,0
646,6,46,2770.914,0,0.475934938,0.524065062,2770.914,5,3
647,6,47,3621.255,1,0.531420687,0.468579313,3621.255,3,3
648,6,48,4006.095,1,0.449161952,0.550838048,4006.095,6,7
649,6,49,3613.889,0,0.619811967,0.380188033,3613.889,2,0
650,6,50,2647.951,0,0.592369522,0.407630478,2647.951,6,7
651,6,51,2386.248,1,0.395629511,0.604370489,2386.248,2,0
652,6,52,5160.542,1,0.536543383,0.463456617,5160.542,2,0
653,6,53,2065.98,0,0.620571429,0.379428571,2250.98,7,6
654,6,54,2924.279,0,0.607926027,0.392073973,2739.279,3,3
655,6,55,2003.695,0,0.516540739,0.483459261,2003.695,4,3
656,6,56,1363.791,1,0.428524055,0.571475945,1363.791,2,3
657,6,57,2217.916,1,0.436435755,0.563564245,2217.916,0,2
658,6,58,1400.724,1,0.453979835,0.546020165,1400.724,5,6
659,6,59,1797.961,0,0.62749092,0.37250908,1797.961,6,4
660,6,60,2228.883,1,0.489504294,0.510495706,2228.883,3,3
661,6,61,3844.088,0,0.546795441,0.453204559,3844.088,0,0
662,6,62,3052.768,1,0.556226289,0.443773711,3052.768,5,6
663,6,63,2088.88,1,0.452917413,0.547082587,2088.88,3,5
664,6,64,3037.557,0,0.667780709,0.332219291,3037.557,6,5
665,6,65,2712.239,0,0.633341726,0.366658274,2712.239,5,3
666,6,66,1593.224,0,0.622040046,0.377959954,1593.224,6,5
667,6,67,1890.398,0,0.599736835,0.400263165,1890.398,3,2
668,6,68,2797.303,1,0.449725273,0.550274727,2797.303,0,2
669,6,69,3297.712,0,0.621264767,0.378735233,3515.712,5,6
670,6,70,2174.46,1,0.454903244,0.545096756,1956.46,0,2
671,6,71,1800.041,0,0.655094214,0.344905786,1800.041,6,5
672,6,72,1699.086,1,0.535104041,0.464895959,1699.086,4,6
673,6,73,3231.459,0,0.584511785,0.415488215,3424.459,6,5
674,6,74,2290.637,1,0.523446144,0.476553856,2097.637,3,5
675,6,75,3646.764,1,0.504226365,0.495773635,3646.764,3,4
676,6,76,3965.336,1,0.490542245,0.509457755,4145.336,0,2
677,6,77,3670.988,1,0.587799213,0.412200787,3490.988,3,3
678,6,78,1861.353,1,0.575205784,0.424794216,1861.353,0,0
679,6,79,3099.971,1,0.571726974,0.428273026,3099.971,2,3
680,6,80,2219.093,1,0.529975356,0.470024644,2219.093,0,2
681,6,81,1555.681,0,0.604416398,0.395583602,1555.681,0,0
682,6,82,2286.628,1,0.587811534,0.412188466,2286.628,3,5
683,6,83,1884.333,0,0.635452103,0.364547897,1884.333,7,6
684,6,84,3377.466,1,0.515246261,0.484753739,3377.466,5,6
685,6,85,2420.207,0,0.563741755,0.436258245,2420.207,5,3
686,6,86,2573.202,0,0.571224352,0.428775648,2576.202,3,3
687,6,87,1927.552,0,0.720344962,0.279655038,1927.552,5,3
688,6,88,1923.274,1,0.471535805,0.528464195,1923.274,3,5
689,6,89,2021.136,1,0.501056814,0.498943186,2021.136,5,3
690,6,90,1993.843,0,0.674390244,0.325609756,2157.843,3,2
691,6,91,3532.94,1,0.467209271,0.532790729,3368.94,3,5
692,6,92,2024.598,0,0.732704403,0.267295597,2263.598,4,3
693,6,93,2658.451,0,0.559404179,0.440595821,2419.451,0,0
694,6,94,2239.484,1,0.425951929,0.574048071,2239.484,5,6
695,6,95,1283.366,1,0.475982533,0.524017467,1470.366,3,4
696,6,96,4467.623,1,0.502996573,0.497003427,4280.623,2,0
697,6,97,1179.067,1,0.439044731,0.560955269,1179.067,0,0
698,6,98,4555.062,1,0.472952551,0.527047449,4555.062,6,5
699,6,99,1342.918,1,0.40038001,0.59961999,1342.918,3,3
700,6,100,1767.813,1,0.608163265,0.391836735,1977.813,0,0
701,6,101,2081.146,1,0.470300019,0.529699981,1871.146,0,0
702,6,102,1579.585,1,0.568729168,0.431270832,1579.585,2,0
703,6,103,2602.75,1,0.478136882,0.521863118,2826.75,7,6
704,6,104,1439.343,1,0.398241484,0.601758516,1215.343,0,0
705,6,105,1198.59,1,0.451537402,0.548462598,1198.59,0,2
706,6,106,1701.021,0,0.599322685,0.400677315,1701.021,4,3
707,6,107,2031.543,1,0.441626482,0.558373518,2031.543,0,0
708,6,108,2616.971,0,0.576258968,0.423741032,2616.971,0,0
709,6,109,2551.144,0,0.734156609,0.265843391,2551.144,3,4
710,6,110,1199.081,1,0.472010111,0.527989889,1199.081,0,2
711,6,111,3041.209,0,0.559791377,0.440208623,3041.209,2,0
712,6,112,3468.601,1,0.584930122,0.415069878,3468.601,7,6
713,6,113,1921.719,1,0.606464916,0.393535084,1921.719,2,3
714,6,114,2037.211,0,0.585835016,0.414164984,2037.211,3,2
715,6,115,2503.706,1,0.592826599,0.407173401,2503.706,2,3
716,6,116,2870.153,1,0.640243902,0.359756098,3066.153,6,7
717,6,117,1684.625,1,0.560248552,0.439751448,1488.625,6,7
718,6,118,2492.483,1,0.604619612,0.395380388,2492.483,6,7
719,6,119,5907.275,0,0.706709957,0.293290043,6165.275,6,5
720,7,0,4083.058,1,0.663525281,0.336474719,4083.058,6,7
721,7,1,4313.189,1,0.693480369,0.306519631,4313.189,0,0
722,7,2,11158.922,0,0.55465723,0.44534277,11158.922,0,0
723,7,3,5597.954,0,0.731084014,0.268915986,5597.954,2,0
724,7,4,1564.923,1,0.562262728,0.437737272,1564.923,0,0
725,7,5,15107.624,1,0.540336121,0.459663879,15109.624,5,6
726,7,6,9450.808,0,0.567226085,0.432773915,9450.808,3,3
727,7,7,4452.746,0,0.517130734,0.482869266,4452.746,6,5
728,7,8,1721.744,1,0.475482912,0.524517088,1902.744,0,0
729,7,9,11827.374,0,0.514011829,0.485988171,11646.374,6,5
730,7,10,3334.369,1,0.633791096,0.366208904,3334.369,0,0
731,7,11,2647.196,1,0.597809777,0.402190223,2647.196,3,4
732,7,12,1496.54,1,0.45648342,0.54351658,1496.54,0,2
733,7,13,5530.412,0,0.476741047,0.523258953,5530.412,0,0
734,7,14,9395.325,0,0.483945234,0.516054766,9395.325,6,7
735,7,15,11928.201,0,0.507981487,0.492018513,11928.201,5,3
736,7,16,1513.154,1,0.494324999,0.505675001,1513.154,2,3
737,7,17,2556.452,1,0.612520009,0.387479991,2556.452,4,3
738,7,18,8147.533,1,0.405724025,0.594275975,8147.533,5,6
739,7,19,3727.561,0,0.534615255,0.465384745,3727.561,2,0
740,7,20,3034.284,1,0.630092836,0.369907164,3034.284,0,0
741,7,21,8183.827,1,0.497582628,0.502417372,8183.827,6,7
742,7,22,2979.43,1,0.562907829,0.437092171,2979.43,3,3
743,7,23,1699.13,1,0.63570686,0.36429314,1699.13,3,5
744,7,24,2417.411,1,0.586584463,0.413415537,2417.411,0,0
745,7,25,4118.085,1,0.52461225,0.47538775,4118.085,0,2
746,7,26,12443.439,1,0.537883629,0.462116371,12443.439,0,0
747,7,27,3872.137,1,0.572572474,0.427427526,3872.137,6,5
748,7,28,7794.385,1,0.555585582,0.444414418,7794.385,7,6
749,7,29,15631.356,0,0.534253789,0.465746211,15631.356,7,6
750,7,30,15260.773,1,0.520064372,0.479935628,15260.773,7,6
751,7,31,3851.631,1,0.627439306,0.372560694,3851.631,6,7
752,7,32,3440.122,1,0.699029126,0.300970874,3663.122,6,7
753,7,33,2026.291,1,0.633286585,0.366713415,1803.291,0,0
754,7,34,3003.111,1,0.547452251,0.452547749,3003.111,3,3
755,7,35,11883.827,0,0.5442068,0.4557932,11883.827,7,6
756,7,36,2465.224,0,0.696521044,0.303478956,2465.224,3,2
757,7,37,4102.412,1,0.649701056,0.350298944,4102.412,3,3
758,7,38,5583.298,0,0.576454737,0.423545263,5583.298,7,6
759,7,39,2509.03,1,0.660943065,0.339056935,2509.03,5,6
760,7,40,4146.132,0,0.55376747,0.44623253,4146.132,7,6
761,7,41,5066.16,1,0.719696658,0.280303342,5066.16,0,2
762,7,42,2065.108,1,0.452461049,0.547538951,2065.108,2,0
763,7,43,2471.352,0,0.713336623,0.286663377,2471.352,3,2
764,7,44,14248.641,0,0.511747288,0.488252712,14248.641,5,6
765,7,45,7423.447,0,0.603342958,0.396657042,7423.447,2,0
766,7,46,5118.518,1,0.605343857,0.394656143,5118.518,5,3
767,7,47,7975.717,1,0.545034286,0.454965714,7975.717,3,3
768,7,48,12748.498,1,0.473231318,0.526768682,12748.498,6,7
769,7,49,1561.601,1,0.460144089,0.539855911,1561.601,2,0
770,7,50,2412.444,1,0.593307776,0.406692224,2412.444,6,7
771,7,51,4049.958,0,0.568673747,0.431326253,4049.958,2,0
772,7,52,6057.979,0,0.539431603,0.460568397,6057.979,2,0
773,7,53,5368.815,1,0.486731035,0.513268965,5368.815,7,6
774,7,54,2718.774,1,0.521306226,0.478693774,2718.774,3,3
775,7,55,4263.372,1,0.526995297,0.473004703,4263.372,4,3
776,7,56,1263.261,1,0.516180861,0.483819139,1263.261,2,3
777,7,57,1384.323,1,0.498693094,0.501306906,1384.323,0,2
778,7,58,3093.112,1,0.539421145,0.460578855,3093.112,5,6
